index,eaf_text,fst_text,lemmata,gloss,num_eaf_variants
1144,àń ndɔ́ŋ kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲâ,àn nɔ́dɔ́ŋ kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲá,àn ɔd ŋgá ŋɛ́n nɔn t̪òlé,"FOC[] build[CLN,VENT,PFV,3SG.OBJ,left_h] aux[CLG,IPFV,WH.CLASS] dog[NOM,SG] look[IT,IPFV] lion[ACC,SG]",1
1145,ánŋgá kǎl ŋɛ̌n nɔ́ntɔt̪a tòlèɲà,ŋgá kál ŋɛ́n nɔ́nɔ̀t̪á t̪òlèɲá,ŋgá ŋgá ŋɛ́n nɔn-ɔt̪ t̪òlé,"aux[CLG,IPFV] aux[CLG,IPFV,WH.LOCATIVE] dog[NOM,SG] look-loc[VENT,IMP,left_h] lion[ACC,SG]",1
5386,árt̪ɔ́ ŋgɛ́lcì àvɟìgɛ́ t̪ɔ́wə̀nì,árìt̪ɔ́ ŋgɛ́ lácì àvɟìgɛ́ t̪ɔ́wɜ̀nì,r-it̪ ŋgá lac àvɟìgɛ́ t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] aux shake[CLG,IT,PFV,3SG.OBJ,1SG.SBJ,aux,left_h] mat/rug[NOM,SG] now[]",1
5387,árt̪ɔ́ ŋgɛ́lcà àvɟìgɛ́ t̪ɔ́wə̀nì,árìt̪ɔ́ ŋgɛ́ lácà àvɟìgɛ́ t̪ɔ́wɜ̀nì,r-it̪ ŋgá lac àvɟìgɛ́ t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] aux shake[CLG,IT,IPFV,3SG.OBJ,1SG.SBJ,aux] mat/rug[NOM,SG] now[]",1
5388,ðɛ́gɛ́lcá ávɟìgɛ́ ðìcə̀lò,ðə́kə́lcá ávɟìgɛ́ ðìcə̀lò,kəlc àvɟìgɛ́ icəlo,"spread[CLÐ,INF] mat/rug[NOM,SG,left_h] good[CLÐ]",1
5389,làrɛ́ ðɛ́gɛ̀lcà àvɟìgɛ́ únɛ̀ɾɛ̀,láɾɛ́ ðə́kə̀lcà àvɟìgɛ́ únɛ́ɾɛ́,âɾò kəlc àvɟìgɛ́ ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] spread[CLÐ,VENT,DEP,left_h] mat/rug[NOM,SG] yesterday[left_h]",1
5390,árt̪ɔ́ ŋə́lácà ʊ̀mɔ̀,árìt̪ɔ́ ŋə́làcà ʊ̀mɔ́,r-it̪ lac ʊ̀mí,"stab-ben[VENT,PFV,2SG.SBJ] shake[CLŊ,VENT,DEP,left_h] bell[ACC,SG]",1
5375,làrɛ́ lámàcí kúkùŋù ùnɛ̀ɾɛ̀,láɾɛ́ lámàcí kúkùŋú ùnɛ́ɾɛ́,âɾò amac kúkù ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] wait[CLL,VENT,PFV,left_h] 1st born male child[ACC,SG] yesterday[]",1
5376,árt̪ɔ́ ŋámìɲì kúkùŋú t̪ɔ́wə̀nì,árìt̪ɔ́ ŋámìɲì kúkùŋú t̪ɔ́wɜ̀nì,r-it̪ amiɲ kúkù t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] love[CLŊ,IT,DEP,left_h] 1st born male child[ACC,SG] now[]",1
5377,árt̪ɔ́ ŋámìɲà kúkùŋú t̪ɔ́wə̀nì,árìt̪ɔ́ ŋámìɲà kúkùŋú t̪ɔ́wɜ̀nì,r-it̪ amiɲ kúkù t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] love[CLŊ,VENT,DEP,left_h] 1st born male child[ACC,SG] now[]",1
5394,árt̪ɔ́ ŋə́lɛ́ŋcì kúkùŋú t̪ɔ́wə̀nì,árìt̪ɔ́ ŋə́lɛ̀ŋcì kúkùŋú t̪ɔ́wɜ̀nì,r-it̪ lɛŋc kúkù t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] speak.to[CLŊ,IT,DEP,left_h] 1st born male child[ACC,SG] now[]",1
5395,àrt̪ɔ́ ŋə́lɛ́ŋcà kúkùŋù t̪ɔ́wə̀nì,árìt̪ɔ́ ŋə́lɛ̀ŋcà kúkùŋú t̪ɔ́wɜ̀nì,r-it̪ lɛŋc kúkù t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] speak.to[CLŊ,VENT,DEP,left_h] 1st born male child[ACC,SG] now[]",1
5396,ðə́lɛ́ŋcá kúkùŋù ðìcə̀lò,ðə́lɛ́ŋcá kúkùŋú ðìcə̀lò,lɛŋc kúkù icəlo,"speak.to[CLÐ,INF] 1st born male child[ACC,SG] good[CLÐ]",1
5397,làrɛ́ ðə́lɛ̀ŋcà kúkùŋù ùnɛ̀ɾɛ̀,láɾɛ́ ðə́lɛ̀ŋcà kúkùŋú ùnɛ́ɾɛ́,âɾò lɛŋc kúkù ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] speak.to[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] yesterday[]",1
5398,árt̪ɔ́ ŋə́lɛ́vcì dìjɔ́ tɔ́wə̀nì,árìt̪ɔ́ ŋə́lə̀vcì dìjɔ́ t̪ɔ́wɜ̀nì,r-it̪ ləvc dìjɔ́ t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] steal[CLŊ,IT,DEP,left_h] cow[NOM,SG] now[]",1
5383,árt̪ɔ́ ŋgárcì ɛ̀vlà t̪ɔ̀wə̀nì,árìt̪ɔ́ káɾcì ɛ̀là t̪ɔ́wɜ̀nì,r-it̪ kaɾc ɛ̀là(1) t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] look.for[IT,PFV] gourd.piece[NOM,SG] now[]",1
5384,árt̪ɔ́ ŋgárcà ɛ̀vlà t̪ɔ̀wə̀nì,árìt̪ɔ́ káɾcà ɛ̀là t̪ɔ́wɜ̀nì,r-it̪ kaɾc ɛ̀là(1) t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] look.for[IT,IPFV] gourd.piece[NOM,SG] now[]",1
5385,làrɛ́ ðɛ́gàrcà ɛ̀vlà ùnɛ́ɾɛ̀,láɾɛ́ ðə́kàɾcà ɛ̀là ùnɛ́ɾɛ́,âɾò kaɾc ɛ̀là(1) ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] look.for[CLÐ,VENT,DEP,left_h] gourd.piece[NOM,SG] yesterday[]",1
5336,rə̀ŋgə̀lá rɔ̀là,rə̀ŋgə̀lá rɔ̀là,ðə̀ŋgə̀lá ɔla,"tongue[NOM,PL] tall[CLR]",1
5337,íŋgá nɔ́nà rə̀ŋgə̀lá nd̪ɔ̀bà,íŋgá nɔ́nà rə̀ŋgə̀lá nd̪ɔ̀bà,ŋgá nɔn ðə̀ŋgə̀lá nd̪ɔ̀bà,"aux[CLG,IPFV,1SG.SBJ] look[IT,IPFV] tongue[NOM,PL] tomorrow[]",1
5338,íŋgá nɔ́nà ðə̀ŋgə̀lá nd̪ɔ̀bà,íŋgá nɔ́nà ðə̀ŋgə̀lá nd̪ɔ̀bà,ŋgá nɔn ðə̀ŋgə̀lá nd̪ɔ̀bà,"aux[CLG,IPFV,1SG.SBJ] look[IT,IPFV] tongue[NOM,SG] tomorrow[]",1
5339,lɛ́ŋgáí kìcə̀lò,lɛ́ŋgáj kìcə̀lò,lɛŋg icəlo,"mother[NOM,SG,1SG/1PL.EXCL] good[CLG]",1
5340,lɛ́ŋgáló kìcə̀lò,lɛ́ŋgáló kìcə̀lò,lɛŋg icəlo,"mother[NOM,SG,2SG/2PL] good[CLG]",1
5391,árt̪ɔ́ ŋə́lácì ʊ̀mɔ̀,árìt̪ɔ́ ŋə́làcì ʊ̀mɔ́,r-it̪ lac ʊ̀mí,"stab-ben[VENT,PFV,2SG.SBJ] shake[CLŊ,IT,DEP,left_h] bell[ACC,SG]",1
5392,ðə́lácá ʊ́m ɔ́ ðìcə̀lò,ðə́lácá ʊ́mí ɔ́j ðìcə̀lò,lac ʊ̀mí ɔ́j icəlo,"shake[CLÐ,INF] bell[NOM,SG,left_h] bee/honey[NOM,SG] good[CLÐ]",1
5393,làrɛ́ ðə́làcà ʊ̀mɔ́ únɛ̀ɾɛ̀,láɾɛ́ ðə́làcà ʊ̀mɔ́ únɛ́ɾɛ́,âɾò lac ʊ̀mí ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] shake[CLÐ,VENT,DEP,left_h] bell[ACC,SG] yesterday[left_h]",1
5380,árt̪ɔ́ ŋávìðàcì lə̀bʊ̀,árìt̪ɔ́ ŋávə̀ðàcì lə̀bú,r-it̪ avəðac lə̀bú,"stab-ben[VENT,PFV,2SG.SBJ] press[CLŊ,IT,DEP,left_h] well[NOM,SG]",1
5381,árt̪ɔ́ ŋávìðàcà lə̀bʊ̀,árìt̪ɔ́ ŋávə̀ðàcà lə̀bú,r-it̪ avəðac lə̀bú,"stab-ben[VENT,PFV,2SG.SBJ] press[CLŊ,VENT,DEP,left_h] well[NOM,SG]",1
5382,làrɛ́ ðávìðàcà lə̀bʊ́ únɛ̀ɾɛ̀,láɾɛ́ ðávə̀ðàcà lə̀bú únɛ́ɾɛ́,âɾò avəðac lə̀bú ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] press[CLÐ,VENT,DEP,left_h] well[NOM,SG] yesterday[left_h]",1
5367,kà ðə́nɔ̂nà ɔ̀ràlí t̪àwə̀nì,kà ðə́nɔ̀nà ɔ̀rɜ̀lí t̪àwìðì,ŋgá nɔn ɔ̀r aw-ið,"aux[CLG,IT,PFV] look[CLÐ,VENT,DEP,left_h] sibling/cousin[NOM,SG,1DU.INCL] urinate-antip[CLT̪,IT,DEP]",1
5368,kà ðə́nɔ̂nà ɔ̀ràlír t̪àwə̀nì,kà ðə́nɔ̀nà ɔ̀rɜ̀lír t̪àwìðì,ŋgá nɔn ɔ̀r aw-ið,"aux[CLG,IT,PFV] look[CLÐ,VENT,DEP,left_h] sibling/cousin[NOM,SG,1PL.INCL] urinate-antip[CLT̪,IT,DEP]",1
5369,kà ðə́nɔ̂nà ébàló t̪àwə̀nì,kà ðə́nɔ̀nà ɛ́<CL>àló t̪àwìðì,ŋgá nɔn ɛ́<CL>àló aw-ið,"aux[CLG,IT,PFV] look[CLÐ,VENT,DEP,left_h] 2pl.poss[] urinate-antip[CLT̪,IT,DEP]",1
5370,árt̪ɔ́ ŋámàcà kúkùŋù,árìt̪ɔ́ ŋámàcà kúkùŋú,r-it̪ amac kúkù,"stab-ben[VENT,PFV,2SG.SBJ] wait[CLŊ,VENT,DEP,left_h] 1st born male child[ACC,SG]",1
5373,ðámácá kúkùŋù ðìcə̀lò,ðámácá kúkùŋú ðìcə̀lò,amac kúkù icəlo,"wait[CLÐ,INF] 1st born male child[ACC,SG] good[CLÐ]",1
1195,gáŋɔ́nà úlɔ̀ ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà úlɔ́ nd̪ɔ̀bàgɛ̀,lɔ̀n ùlɔ́ nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] flour[NOM,SG,left_h] tomorrow[]",1
1196,gáŋɔ́nà ŋwùt̪út̪ú ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà ŋwùt̪út̪ú nd̪ɔ̀bàgɛ̀,lɔ̀n tút̪ú nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] roof[ACC,PL] tomorrow[]",1
1197,gáŋɔ́nà ŋwùbútú ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà ŋùbút̪ú nd̪ɔ̀bàgɛ̀,lɔ̀n lùbút̪ú nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] dove[NOM,PL] tomorrow[]",1
1183,ŋgáŋɔ́nà ɜ́rú ŋdɔ̀bɔ̀gɛ̀,ŋgá nɔ́nà ɜ́rú nd̪ɔ̀bàgɛ̀,ŋgá nɔn ɜ́rú nd̪ɔ̀bàgɛ̀,"aux look[CLG,IT,IPFV,aux] spider.web[NOM,SG] tomorrow[]",1
1184,gáŋɔ́nà ɜ́rú ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà ɜ́rú nd̪ɔ̀bàgɛ̀,lɔ̀n ɜ́rú nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] spider.web[NOM,SG] tomorrow[]",1
1185,gáŋɔ́nà ɛ̀nì ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà ɜ̀nì nd̪ɔ̀bàgɛ̀,lɔ̀n ɜ̀nì nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] ear/leaf[NOM,SG] tomorrow[]",1
1186,gáŋɔ́nìðá ɛ́ɽɛ̀,ká nɔ́nìðà ɛ́ɽɛ́,ŋgá nɔn-ið ɛ́ɽɛ́,"aux look-antip[CLG,IT,IPFV,aux] inside.house[NOM,SG]",1
5379,làrɛ́ ðámìɲà kúkùŋù ùnɛ̀ɾɛ̀,láɾɛ́ ðámìɲà kúkùŋú ùnɛ́ɾɛ́,âɾò amiɲ kúkù ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] love[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] yesterday[]",1
1203,t̪òlí t̪ɛ̀nɔ̀nɔ̀ óndì,t̪òlé t̪ə̀nɔ̀nɔ́ ɔ́ndì,t̪òlé nɔn ɔ̀ndì,"lion[NOM,SG] look[CLT̪,VENT,PFV] what[left_h]",1
1204,t̪òlí tɛ̀nɔ̀nɔ́ ŋínɛ̀,t̪òlé t̪ə̀nɔ̀nɔ́ ŋíðɛ̀,t̪òlé nɔn ið,"lion[NOM,SG] look[CLT̪,VENT,PFV] do[CLŊ,IT,DEP,left_h]",1
1205,t̪òlí tɛ̀nɔ̀nɔ́ ŋǐn,t̪òlé t̪ə̀nɔ̀nɔ́ ŋɔ̂n,t̪òlé nɔn <CL>ɔ̂n,"lion[NOM,SG] look[CLT̪,VENT,PFV] there[CLŊ]",1
1206,ŋǐn ŋɛ̀nɔ̀nɔ́ t̪ólìɲà,ŋɔ̂n ŋə̀nɔ̀nɔ́ t̪ólèɲá,<CL>ɔ̂n nɔn t̪òlé,"there[CLŊ] look[CLŊ,VENT,PFV] lion[ACC,SG,left_h]",1
1191,gáŋɔ́nà ŋʊ́dɔ́ ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà ŋʊ́dó nd̪ɔ̀bàgɛ̀,lɔ̀n lʊ̀dó nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] sheaf/grass.bundle[NOM,PL,left_h] tomorrow[]",1
1192,gáŋɔ́nà t̪út̪ú ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà t̪út̪ú nd̪ɔ̀bàgɛ̀,lɔ̀n ut̪ nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] choose[CLT̪,VENT,PFV,left_h] tomorrow[]",1
1193,gáŋɔ́nà lùb̀tú ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà lùbút̪ú nd̪ɔ̀bàgɛ̀,lɔ̀n lùbút̪ú nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] dove[NOM,SG] tomorrow[]",1
1194,gáŋɔ́nà lɔ̀bɛ̀ɽá ŋdɔ̀bɔ̀gɛ̀,ŋɔ́nà lɔ́vɛ́ɽá nd̪ɔ̀bàgɛ̀,lɔ̀n lɔ́vɛ́ɽɛ́ nd̪ɔ̀bàgɛ̀,"sorghum[ACC,PL,left_h] flower[ACC,SG] tomorrow[]",1
1146,ŋɛ̌n ŋánɔ̂nt̪ɔ̀t̪á t̪òlèɲá ŋgà,ŋɛ́n ŋá nɔ́nɔ̀t̪à t̪òlèɲá ŋgà,ŋɛ́n ŋgá nɔn-ɔt̪ t̪òlé ŋgá,"dog[NOM,SG] aux look-loc[CLŊ,IT,IPFV,aux] lion[ACC,SG] aux[CLG,IT,PFV]",1
1147,ŋɛ̌n ŋánɔ̂nà tòlèɲá áò,ŋɛ́n ŋá nɔ́nà t̪òlèɲá áò,ŋɛ́n ŋgá nɔn t̪òlé áò,"dog[NOM,SG] aux look[CLŊ,IT,IPFV,aux] lion[ACC,SG] how[]",1
1148,án âó ka ŋɛ́n nɔ́nà t̪òlèɲâ,àn áò kâ ŋɛ́n nɔ́nà t̪òlèɲá,àn áò ŋgá ŋɛ́n nɔn t̪òlé,"FOC[] how[] aux[CLG,IT,PFV,left_h] dog[NOM,SG] look[IT,IPFV] lion[ACC,SG]",1
1149,án âó kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲâ,àn áò kágɛ́ ŋɛ́n nɔ́nà t̪òlèɲá,àn áò ŋgá ŋɛ́n nɔn t̪òlé,"FOC[] how[] aux[CLG,IPFV,WH.CLASS] dog[NOM,SG] look[IT,IPFV] lion[ACC,SG]",1
1150,ŋɛ̌n ŋánɔ́nà t̪òlèɲà àðà,ŋɛ́n ŋá nɔ́nà t̪òlèɲá ðà,ŋɛ́n ŋgá nɔn t̪òlé ŋgá,"dog[NOM,SG] aux look[CLŊ,IT,IPFV,aux] lion[ACC,SG] aux[CLÐ,IT,PFV]",1
1199,t̪òlí t̪à r̀lɛ̀ɲɔ̀ óndì,t̪òlé t̪à r̀lɛ̀ɲí ɔ́ndì,t̪òlé ŋgá rlɛɲ ɔ̀ndì,"lion[NOM,SG] aux[CLT̪,IT,PFV] chase[VENT,IPFV] what[left_h]",1
1201,t̪òlí t̪á óndì r̀lɛ̀ɲí ŋdɔ̀bɔ̀gɛ̀,t̪òlé t̪á ɔ́ndì r̀lɛ̀ɲí nd̪ɔ̀bàgɛ̀,t̪òlé ŋgá ɔ̀ndì rlɛɲ nd̪ɔ̀bàgɛ̀,"lion[NOM,SG] aux[CLT̪,IPFV] what[left_h] chase[VENT,IPFV] tomorrow[]",1
1202,t̪òlí t̪á óndì r̀lɛ̀ɲì ùnɛ́rɛ̀,t̪òlé t̪á ɔ́ndì r̀lɛ̀ɲí ùnɛ́ɾɛ́,t̪òlé ŋgá ɔ̀ndì rlɛɲ ùnɛ́ɾɛ́,"lion[NOM,SG] aux[CLT̪,IPFV] what[left_h] chase[VENT,IPFV] yesterday[]",1
5402,làrɛ́ ðə́lɛ̀vcà dìjɔ́ únɛ̀ɾɛ̀,láɾɛ́ ðə́lə̀vcà dìjɔ́ únɛ́ɾɛ́,âɾò ləvc dìjɔ́ ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] steal[CLÐ,VENT,DEP,left_h] cow[NOM,SG] yesterday[left_h]",1
5403,árt̪ɔ́ ŋácì kúkùŋú ádàm,árìt̪ɔ́ ŋácì kúkùŋú ádám,r-it̪ ŋac kúkù àdám,"stab-ben[VENT,PFV,2SG.SBJ] give[IT,PFV] 1st born male child[ACC,SG] book[NOM,SG,left_h]",1
5404,árt̪ɔ́ ŋácà kúkùŋú ádàm,árìt̪ɔ́ ŋácà kúkùŋú ádám,r-it̪ ŋac kúkù àdám,"stab-ben[VENT,PFV,2SG.SBJ] give[IT,IPFV] 1st born male child[ACC,SG] book[NOM,SG,left_h]",1
5405,ðə́ŋácá kúkùŋú ádám ðìcə̀lò,ðə́ŋácá kúkùŋú ádám ðìcə̀lò,ŋac kúkù àdám icəlo,"give[CLÐ,INF] 1st born male child[ACC,SG] book[NOM,SG,left_h] good[CLÐ]",1
5406,làrɛ́ ðə́ŋàcà kúkùŋú ádám únɛ̀ɾɛ̀,láɾɛ́ ðə́ŋàcà kúkùŋú ádám únɛ́ɾɛ́,âɾò ŋac kúkù àdám ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] give[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] book[NOM,SG,left_h] yesterday[left_h]",1
5455,íŋgánɔ́nà r̀dú nd̪ɔ̀bà,íŋgá nɔ́nà r̀dɔ́ nd̪ɔ̀bà,ŋgá nɔn rd nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] have[VENT,IPFV] tomorrow[]",1
5456,ĺnà rè dlún nd̪ɔ̀bà,ĺná ré dún nd̪ɔ̀bà,l̀ná ðé dún nd̪ɔ̀bà,"hut[NOM,SG,left_h] hand[NOM,PL] home[NOM,SG] tomorrow[]",1
5458,íŋgálɔ́ɽà ðùcùbù,íŋgá lɔ́ɽà ðùɽùbú,ŋgá lɔɽ ðùɽùbú,"aux speak[CLG,IT,IPFV,1SG.SBJ,aux] tree.name[NOM,SG]",1
5410,ðɔ́ɽɟɛ́cá kúkùŋú ánó ðìcə̀lò,ðɔ́ɽɟɛ́cá kúkùŋú ánó ðìcə̀lò,ɔɽɟɛc kúkù ánó icəlo,"help[CLÐ,INF] 1st born male child[ACC,SG] PARTICLE[] good[CLÐ]",1
5411,làrɛ́ ðɔ́ɽɟɛ̀cà kúkùŋú ánó únɛ̀ɾɛ̀,láɾɛ́ ðɔ́ɽɟɛ̀cà kúkùŋú ánó únɛ́ɾɛ́,âɾò ɔɽɟɛc kúkù ánó ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] help[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] PARTICLE[] yesterday[left_h]",1
5412,árt̪ɔ́ ŋúɽcì t̪ɔ́wə̀nì,árìt̪ɔ́ ŋúɽcì t̪ɔ́wɜ̀nì,r-it̪ uɽc t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] jump[CLŊ,IT,DEP,left_h] now[]",1
5413,árt̪ɔ́ ŋúɽcà t̪ɔ́wə̀nì,árìt̪ɔ́ ŋúɽcà t̪ɔ́wɜ̀nì,r-it̪ uɽc t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] jump[CLŊ,VENT,DEP,left_h] now[]",1
5414,ðúɽcá ðìcə̀lò,ðúɽcá ðìcə̀lò,uɽc icəlo,"jump[CLÐ,INF] good[CLÐ]",1
5399,àrt̪ɔ́ ŋə́lɛ́vcà dìjɔ́ tɔ́wə̀nì,árìt̪ɔ́ ŋə́lə̀vcà dìjɔ́ t̪ɔ́wɜ̀nì,r-it̪ ləvc dìjɔ́ t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] steal[CLŊ,VENT,DEP,left_h] cow[NOM,SG] now[]",1
5400,ðə́lɛ́vcá díjɔ́ ðìcə̀lò,ðə́lə́vcá díjɔ́ ðìcə̀lò,ləvc dìjɔ́ icəlo,"steal[CLÐ,INF] cow[NOM,SG,left_h] good[CLÐ]",1
5401,ðə́lɛ́vcá díjɔ́ ðìcɔ̀,ðə́lə́vcá díjɔ́ ðìcò,ləvc dìjɔ́ ico,"steal[CLÐ,INF] cow[NOM,SG,left_h] bad[CLÐ]",1
5430,ðɔ̀ndɔ̀ ðìcə̀lò,ðɔ̀ndɔ̀ ðìcə̀lò,ðɔ̀ndɔ̀ icəlo,"gourd[NOM,SG] good[CLÐ]",1
5415,làrɛ́ ðúɽcà ùnɛ̀ɾɛ̀,láɾɛ́ ðúɽcà ùnɛ́ɾɛ́,âɾò uɽc ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] jump[CLÐ,VENT,DEP,left_h] yesterday[]",1
5416,árt̪ɔ́ ŋwájìnì t̪ɔ́wə̀nì,árìt̪ɔ́ ŋájìnɔ̀ t̪ɔ́wɜ̀nì,r-it̪ aj-in t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] die-pass[CLŊ,VENT,DEP,left_h] now[]",1
5419,árt̪ɔ́ ŋə́wájà kúkùŋú t̪ɔ́wə̀nì,árìt̪ɔ́ ŋə́wàjà kúkùŋú t̪ɔ́wɜ̀nì,r-it̪ waj kúkù t̪ɔ́wɜ̀nì,"stab-ben[VENT,PFV,2SG.SBJ] wash[CLŊ,VENT,DEP,left_h] 1st born male child[ACC,SG] now[]",1
5420,ðə́wájá kúkùŋú ðìcèlò,ðə́wájá kúkùŋú ðìcə̀lò,waj kúkù icəlo,"wash[CLÐ,INF] 1st born male child[ACC,SG] good[CLÐ]",1
5421,làrɛ́ ðə́wàjà kúkùŋú únɛ̀ɾɛ̀,láɾɛ́ ðə́wàjà kúkùŋú únɛ́ɾɛ́,âɾò waj kúkù ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] wash[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] yesterday[left_h]",1
5422,íŋgánɔ́nà ŋòðà ŋɛ́ lâɾò nd̪ɔ̀bà,íŋgá nɔ́nà ŋòðà ŋɛ́ lâɾò nd̪ɔ̀bà,ŋgá nɔn lòðì ŋgá âɾò nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] bone[ACC,PL] aux[CLŊ,IPFV,3SG.OBJ,1SG.SBJ] chicken/hen[NOM,PL] tomorrow[]",1
5407,árt̪ɔ́ ŋɔ́ɽɟɛ̀cì kúkùŋú ánò,árìt̪ɔ́ ŋɔ́ɽɟɛ̀cì kúkùŋú ánó,r-it̪ ɔɽɟɛc kúkù ánó,"stab-ben[VENT,PFV,2SG.SBJ] help[CLŊ,IT,DEP,left_h] 1st born male child[ACC,SG] PARTICLE[]",1
5374,làrɛ́ ðámàcà kúkùŋù ùnɛ̀ɾɛ̀,láɾɛ́ ðámàcà kúkùŋú ùnɛ́ɾɛ́,âɾò amac kúkù ùnɛ́ɾɛ́,"chicken/hen[ACC,PL] wait[CLÐ,VENT,DEP,left_h] 1st born male child[ACC,SG] yesterday[]",1
5423,íŋgánɔ́nà ŋòðà ŋɛ́ jámlá nd̪ɔ̀bà,íŋgá nɔ́nà ŋòðà ŋɛ́ jámlá nd̪ɔ̀bà,ŋgá nɔn lòðì ŋgá ðámlá nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] bone[ACC,PL] aux[CLŊ,IPFV,3SG.OBJ,1SG.SBJ] camel[NOM,PL] tomorrow[]",1
5424,íŋganɔ́nà ndráðɛ́ n lɛ́màɽðén nd̪ɔ̀bà,íŋgá nɔ́nà ndráðɛ́ nɛ̀ lɛ́màɽðén nd̪ɔ̀bà,ŋgá nɔn ɛ̀ɾâð ŋgá èmàɽðɛ́n nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] clothing[ACC,PL] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] woman[NOM,PL,left_h] tomorrow[]",1
5425,íŋganɔ́nà ndráðɛ́ nɛ́lmàɽðén nd̪ɔ̀bà,íŋgá nɔ́nà ndráðɛ́ lɛ́màɽðén nd̪ɔ̀bà,ŋgá nɔn ɛ̀ɾâð èmàɽðɛ́n nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] clothing[ACC,PL] woman[NOM,PL,left_h] tomorrow[]",1
5426,íŋganɔ́nà ndráðɛ́ nɛ́ lɛ́màɽðén nd̪ɔ̀bà,íŋgá nɔ́nà ndráðɛ́ nɛ́ lɛ́màɽðén nd̪ɔ̀bà,ŋgá nɔn ɛ̀ɾâð ŋgá èmàɽðɛ́n nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] clothing[ACC,PL] aux[CLN,IPFV,3SG.OBJ,1SG.SBJ] woman[NOM,PL,left_h] tomorrow[]",1
